threshold,falsePositives,truePositives,precision,recall,falsePositiveRate,f1,accuracy,falseOmissionRate,feature,group,falseNegatives,trueNegatives,dataset
0.153,4888.0,7536.0,0.6065679330328396,0.7598306110102844,0.21502727432694,0.6746038850595291,0.7773353751914241,0.1177692079501631,sex_Female,0.0,2382.0,17844.0,Train
0.154,4870.0,7531.0,0.6072897346988146,0.759326477112321,0.214235439028682,0.6748510237913885,0.7777335375191424,0.1178823645612129,sex_Female,0.0,2387.0,17862.0,Train
0.155,4861.0,7528.0,0.6076358059568973,0.759023996773543,0.213839521379553,0.6749450845026226,0.77791730474732,0.1179606139874636,sex_Female,0.0,2390.0,17871.0,Train
0.156,4848.0,7527.0,0.6082424242424243,0.7589231699939504,0.2132676403308112,0.6752792356345041,0.7782848392036753,0.117928483353884,sex_Female,0.0,2391.0,17884.0,Train
0.157,4837.0,7524.0,0.6086886174257746,0.7586206896551724,0.2127837409818757,0.6754342654517708,0.7785298621745789,0.1179949726452757,sex_Female,0.0,2394.0,17895.0,Train
0.158,4823.0,7521.0,0.6092838626053143,0.7583182093163945,0.2121678690832306,0.6756805318479921,0.7788667687595712,0.1180439279030828,sex_Female,0.0,2397.0,17909.0,Train
0.159,4810.0,7514.0,0.609704641350211,0.7576124218592458,0.2115959880344888,0.6756586637892277,0.7790505359877489,0.1182721637311817,sex_Female,0.0,2404.0,17922.0,Train
0.16,4803.0,7511.0,0.6099561474744194,0.7573099415204678,0.2112880520851663,0.6756926952141057,0.7791730474732006,0.118361526357199,sex_Female,0.0,2407.0,17929.0,Train
0.161,4796.0,7507.0,0.6101763797447777,0.7569066344020972,0.2109801161358437,0.6756671616938932,0.7792649310872894,0.1184941268983142,sex_Female,0.0,2411.0,17936.0,Train
0.162,4787.0,7501.0,0.6104329427083334,0.7563016737245413,0.2105841984867147,0.6755831757182743,0.7793568147013783,0.118701502799332,sex_Female,0.0,2417.0,17945.0,Train
0.163,4777.0,7496.0,0.6107716124826855,0.7557975398265779,0.2101442899876825,0.675589202829976,0.779509954058193,0.1188594984541394,sex_Female,0.0,2422.0,17955.0,Train
0.164,4764.0,7493.0,0.6113241413070083,0.7554950594877999,0.2095724089389407,0.6758060879368658,0.7798162327718223,0.1189133526209974,sex_Female,0.0,2425.0,17968.0,Train
0.165,4753.0,7490.0,0.6117781589479703,0.7551925791490219,0.2090885095900052,0.6759622760705745,0.7800612557427259,0.118978781790562,sex_Female,0.0,2428.0,17979.0,Train
0.166,4731.0,7484.0,0.6126893164142447,0.754587618471466,0.2081207108921344,0.6762752451091131,0.7805513016845329,0.1191093711769023,sex_Female,0.0,2434.0,18001.0,Train
0.167,4720.0,7480.0,0.6131147540983607,0.7541843113530954,0.207636811543199,0.6763721855502306,0.7807656967840735,0.1192176039119804,sex_Female,0.0,2438.0,18012.0,Train
0.168,4709.0,7477.0,0.6135729525685213,0.7538818310143174,0.2071529121942636,0.6765291349981905,0.781010719754977,0.1192826426896012,sex_Female,0.0,2441.0,18023.0,Train
0.169,4691.0,7471.0,0.614290412761059,0.7532768703367615,0.2063610768960056,0.6767210144927537,0.7813782542113323,0.1194357672784068,sex_Female,0.0,2447.0,18041.0,Train
0.17,4686.0,7469.0,0.6144796380090498,0.7530752167775762,0.2061411226464895,0.6767544058351832,0.7814701378254212,0.1194925591607709,sex_Female,0.0,2449.0,18046.0,Train
0.171,4673.0,7463.0,0.6149472643375082,0.7524702561000202,0.2055692415977476,0.676793325473837,0.7816845329249618,0.1196743687237983,sex_Female,0.0,2455.0,18059.0,Train
0.172,4658.0,7452.0,0.6153592072667217,0.7513611615245009,0.2049093788491993,0.6765934265480297,0.7818070444104135,0.1200584225900681,sex_Female,0.0,2466.0,18074.0,Train
0.173,4648.0,7450.0,0.6158042651677963,0.7511595079653156,0.2044694703501671,0.676780523255814,0.782052067381317,0.1200856364344102,sex_Female,0.0,2468.0,18084.0,Train
0.174,4630.0,7446.0,0.6165948989731699,0.7507562008469449,0.2036776350519092,0.677093752841684,0.7824808575803982,0.1201516477107028,sex_Female,0.0,2472.0,18102.0,Train
0.175,4618.0,7444.0,0.6171447521140773,0.7505545472877596,0.2031497448530705,0.6773430391264786,0.7827871362940275,0.1201670876238585,sex_Female,0.0,2474.0,18114.0,Train
0.176,4599.0,7435.0,0.617832807046701,0.7496471062714257,0.2023139187049094,0.677387026239067,0.783093415007657,0.1204404346138921,sex_Female,0.0,2483.0,18133.0,Train
0.177,4580.0,7432.0,0.6187146187146187,0.7493446259326477,0.2014780925567482,0.6777929776561787,0.783583460949464,0.1204574086636302,sex_Female,0.0,2486.0,18152.0,Train
0.178,4568.0,7424.0,0.619079386257505,0.7485380116959064,0.2009502023579095,0.6776814240073026,0.7837059724349158,0.1207280472456191,sex_Female,0.0,2494.0,18164.0,Train
0.179,4550.0,7412.0,0.619628824611269,0.7473280903407945,0.2001583670596516,0.6775137111517368,0.7838897396630934,0.1211330239752513,sex_Female,0.0,2506.0,18182.0,Train
0.18,4538.0,7406.0,0.620060281312793,0.7467231296632385,0.1996304768608129,0.6775226420272619,0.7840735068912711,0.121317492514247,sex_Female,0.0,2512.0,18194.0,Train
0.181,4523.0,7400.0,0.6206491654784869,0.7461181689856826,0.1989706141122646,0.6776246508859485,0.7843491577335375,0.1214840546147537,sex_Female,0.0,2518.0,18209.0,Train
0.182,4517.0,7398.0,0.6208980276961813,0.7459165154264973,0.1987066690128453,0.6776897357211561,0.7844716692189893,0.121533638775018,sex_Female,0.0,2520.0,18215.0,Train
0.183,4506.0,7393.0,0.6213127153542315,0.745412381528534,0.1982227696639099,0.6777283769537517,0.784655436447167,0.1216808828490193,sex_Female,0.0,2525.0,18226.0,Train
0.184,4495.0,7390.0,0.6217921750105174,0.745109901189756,0.1977388703149744,0.6778883639866073,0.7849004594180704,0.1217433180833132,sex_Female,0.0,2528.0,18237.0,Train
0.185,4488.0,7387.0,0.6220631578947369,0.7448074208509781,0.1974309343656519,0.6779241040701143,0.7850229709035222,0.1218291215403128,sex_Female,0.0,2531.0,18244.0,Train
0.186,4476.0,7385.0,0.6226287834078071,0.7446057672917927,0.1969030441668133,0.67817622480371,0.7853292496171516,0.121843282505171,sex_Female,0.0,2533.0,18256.0,Train
0.187,4464.0,7379.0,0.6230684792704552,0.7440008066142367,0.1963751539679746,0.6781857451403889,0.7855130168453293,0.1220262411688374,sex_Female,0.0,2539.0,18268.0,Train
0.188,4451.0,7378.0,0.6237213627525573,0.7438999798346441,0.1958032729192328,0.6785303720053341,0.7858805513016845,0.1219922193938811,sex_Female,0.0,2540.0,18281.0,Train
0.189,4441.0,7376.0,0.6241854954726241,0.7436983262754587,0.1953633644202006,0.6787209569818266,0.786125574272588,0.1220179522872366,sex_Female,0.0,2542.0,18291.0,Train
0.19,4434.0,7370.0,0.624364622161979,0.7430933655979028,0.195055428470878,0.678574716876899,0.786156202143951,0.122229684351914,sex_Female,0.0,2548.0,18298.0,Train
0.191,4423.0,7368.0,0.62488338563311,0.7428917120387175,0.1945715291219426,0.6787968123819614,0.7864318529862174,0.1222493887530562,sex_Female,0.0,2550.0,18309.0,Train
0.192,4413.0,7366.0,0.6253501995075983,0.7426900584795322,0.1941316206229104,0.6789878785085496,0.786676875957121,0.1222749269321067,sex_Female,0.0,2552.0,18319.0,Train
0.193,4404.0,7362.0,0.6257011728709841,0.7422867513611615,0.1937357029737814,0.6790260099612616,0.7868300153139357,0.1223903466768818,sex_Female,0.0,2556.0,18328.0,Train
0.194,4394.0,7359.0,0.6261380073172806,0.7419842710223835,0.1932957944747492,0.6791564763970281,0.7870444104134763,0.1224577690577594,sex_Female,0.0,2559.0,18338.0,Train
0.195,4382.0,7356.0,0.626682569432612,0.7416817906836055,0.1927679042759106,0.6793498337643148,0.7873200612557427,0.122513389441469,sex_Female,0.0,2562.0,18350.0,Train
0.196,4373.0,7352.0,0.6270362473347548,0.741278483565235,0.1923719866267816,0.6793882548630042,0.7874732006125574,0.1226284348864994,sex_Female,0.0,2566.0,18359.0,Train
0.197,4359.0,7342.0,0.627467737800188,0.7402702157693083,0.1917561147281365,0.6792173551043065,0.7875957120980092,0.1229652966728722,sex_Female,0.0,2576.0,18373.0,Train
0.198,4352.0,7340.0,0.6277796784125899,0.740068562210123,0.191448178778814,0.6793151318833873,0.7877488514548239,0.1230079206031109,sex_Female,0.0,2578.0,18380.0,Train
0.199,4341.0,7335.0,0.6282117163412128,0.7395644283121597,0.1909642794298786,0.6793553764934704,0.7879326186830016,0.1231524744922284,sex_Female,0.0,2583.0,18391.0,Train
0.2,4331.0,7328.0,0.628527317951797,0.7388586408550111,0.1905243709308463,0.6792417852342773,0.7880245022970903,0.1233862131389643,sex_Female,0.0,2590.0,18401.0,Train
0.201,4320.0,7325.0,0.6290253327608416,0.7385561605162331,0.1900404715819109,0.6794045355470019,0.7882695252679939,0.1234467983813377,sex_Female,0.0,2593.0,18412.0,Train
0.202,4305.0,7319.0,0.6296455609084652,0.7379511998386772,0.1893806088333626,0.6795097948194225,0.7885451761102603,0.1236088652144963,sex_Female,0.0,2599.0,18427.0,Train
0.203,4294.0,7317.0,0.630178279217983,0.7377495462794919,0.1888967094844272,0.6797343118584236,0.7888208269525268,0.1236275488378725,sex_Female,0.0,2601.0,18438.0,Train
0.204,4287.0,7315.0,0.6304947422858128,0.7375478927203065,0.1885887735351047,0.6798327137546469,0.7889739663093415,0.1236697073356138,sex_Female,0.0,2603.0,18445.0,Train
0.205,4283.0,7310.0,0.630552919865436,0.7370437588223432,0.1884128101354918,0.6796522709311515,0.7889433384379786,0.1238543002327017,sex_Female,0.0,2608.0,18449.0,Train
0.206,4276.0,7304.0,0.6307426597582038,0.7364387981447873,0.1881048741861692,0.679505070239092,0.7889739663093415,0.12406264831514,sex_Female,0.0,2614.0,18456.0,Train
0.207,4258.0,7300.0,0.6315971621387784,0.7360354910264166,0.1873130388879113,0.6798286459303409,0.7894027565084226,0.1241228901953347,sex_Female,0.0,2618.0,18474.0,Train
0.208,4253.0,7293.0,0.6316473237484843,0.735329703569268,0.1870930846383952,0.6795564666418188,0.7893415007656968,0.1243840030326004,sex_Female,0.0,2625.0,18479.0,Train
0.209,4240.0,7284.0,0.6320721971537661,0.7344222625529341,0.1865212035896533,0.6794142337468521,0.7894640122511486,0.1246804884975859,sex_Female,0.0,2634.0,18492.0,Train
0.21,4234.0,7275.0,0.6321139977408984,0.7335148215366001,0.186257258490234,0.6790497969851123,0.7893721286370597,0.1250177380445579,sex_Female,0.0,2643.0,18498.0,Train
0.211,4229.0,7271.0,0.6322608695652174,0.7331115144182295,0.1860373042407179,0.6789616210663927,0.7894027565084226,0.1251536643026004,sex_Female,0.0,2647.0,18503.0,Train
0.212,4213.0,7263.0,0.6328860230045312,0.7323049001814882,0.1853334506422664,0.6789754136673835,0.7896477794793262,0.1253896287900255,sex_Female,0.0,2655.0,18519.0,Train
0.213,4201.0,7260.0,0.6334525783090481,0.7320024198427102,0.1848055604434277,0.6791711492586183,0.7899234303215926,0.1254424465524564,sex_Female,0.0,2658.0,18531.0,Train
0.214,4190.0,7256.0,0.6339332517910187,0.7315991127243396,0.1843216610944923,0.6792735442800973,0.7901378254211332,0.1255423504999056,sex_Female,0.0,2662.0,18542.0,Train
0.215,4177.0,7252.0,0.6345262052673025,0.731195805605969,0.1837497800457505,0.6794397339204572,0.7904134762633996,0.1256302719004759,sex_Female,0.0,2666.0,18555.0,Train
0.216,4165.0,7247.0,0.6350332982825097,0.7306916717080056,0.1832218898469118,0.6795124238162213,0.7906278713629403,0.1257651379602599,sex_Female,0.0,2671.0,18567.0,Train
0.217,4156.0,7246.0,0.6355025434134363,0.730590844928413,0.1828259721977828,0.6797373358348968,0.7908728943338438,0.1257530120481927,sex_Female,0.0,2672.0,18576.0,Train
0.218,4151.0,7239.0,0.6355575065847234,0.7298850574712644,0.1826060179482667,0.6794631124460296,0.7908116385911179,0.1260112888052681,sex_Female,0.0,2679.0,18581.0,Train
0.219,4148.0,7235.0,0.6355969428094527,0.7294817503528938,0.1824740453985571,0.6793108304774423,0.7907810107197549,0.1261578972116424,sex_Female,0.0,2683.0,18584.0,Train
0.22,4135.0,7231.0,0.6361956713003695,0.7290784432345231,0.1819021643498152,0.6794775418154482,0.7910566615620215,0.1262450667167825,sex_Female,0.0,2687.0,18597.0,Train
0.221,4127.0,7227.0,0.636515765369033,0.7286751361161524,0.1815502375505894,0.6794847687100414,0.7911791730474732,0.1263617580766341,sex_Female,0.0,2691.0,18605.0,Train
0.222,4120.0,7224.0,0.6368124118476728,0.7283726557773744,0.1812423016012669,0.6795221521964068,0.7913016845329249,0.1264432554210081,sex_Female,0.0,2694.0,18612.0,Train
0.223,4113.0,7220.0,0.6370775611047383,0.7279693486590039,0.1809343656519444,0.679497435414804,0.7913935681470138,0.1265656518271802,sex_Female,0.0,2698.0,18619.0,Train
0.224,4109.0,7215.0,0.6371423525256094,0.7274652147610405,0.1807584022523315,0.6793145654834761,0.7913629402756508,0.126746694176123,sex_Female,0.0,2703.0,18623.0,Train
0.225,4099.0,7212.0,0.6376094067721687,0.7271627344222625,0.1803184937532993,0.6794479250082435,0.7915773353751914,0.1268100660761985,sex_Female,0.0,2706.0,18633.0,Train
0.226,4085.0,7202.0,0.6380792061663861,0.726154466626336,0.1797026218546542,0.6792737561895781,0.7916998468606432,0.1271357019145251,sex_Female,0.0,2716.0,18647.0,Train
0.227,4076.0,7195.0,0.6383639428622128,0.7254486791691873,0.1793067042055252,0.6791259615838406,0.7917611026033691,0.1273679779222601,sex_Female,0.0,2723.0,18656.0,Train
0.228,4065.0,7186.0,0.6386987823304595,0.7245412381528534,0.1788228048565898,0.6789172847087722,0.7918223583460949,0.127669517267162,sex_Female,0.0,2732.0,18667.0,Train
0.229,4047.0,7175.0,0.6393690964177509,0.7234321435773341,0.1780309695583318,0.6788079470198676,0.7920367534456355,0.1280100802688071,sex_Female,0.0,2743.0,18685.0,Train
0.23,4030.0,7172.0,0.640242813783253,0.7231296632385562,0.1772831251099771,0.6791666666666667,0.7924655436447167,0.1280305856023871,sex_Female,0.0,2746.0,18702.0,Train
0.231,4018.0,7168.0,0.6408010012515645,0.7227263561201855,0.1767552349111384,0.6793025018953753,0.7927105666156202,0.1281215057771151,sex_Female,0.0,2750.0,18714.0,Train
0.232,4009.0,7163.0,0.641156462585034,0.7222222222222222,0.1763593172620095,0.6792792792792793,0.792833078101072,0.1282707887140329,sex_Female,0.0,2755.0,18723.0,Train
0.233,4002.0,7160.0,0.6414621035656692,0.7219197418834442,0.1760513813126869,0.6793168880455409,0.7929555895865238,0.1283507073715562,sex_Female,0.0,2758.0,18730.0,Train
0.234,3992.0,7159.0,0.6420052013272353,0.7218189151038515,0.1756114728136547,0.6795766291708197,0.7932312404287902,0.1283315503046653,sex_Female,0.0,2759.0,18740.0,Train
0.235,3980.0,7153.0,0.6425042665948082,0.7212139544262957,0.1750835826148161,0.6795876680442734,0.7934150076569678,0.1285030441046614,sex_Female,0.0,2765.0,18752.0,Train
0.236,3969.0,7151.0,0.6430755395683453,0.7210123008671103,0.1745996832658806,0.679817473143835,0.7936906584992343,0.1285183464932652,sex_Female,0.0,2767.0,18763.0,Train
0.237,3961.0,7146.0,0.643378049878455,0.720508166969147,0.1742477564666549,0.6797621878715814,0.7937825421133231,0.1286728867845704,sex_Female,0.0,2772.0,18771.0,Train
0.238,3954.0,7142.0,0.6436553713049747,0.7201048598507763,0.1739398205173324,0.6797373179784905,0.793874425727412,0.1287927994803748,sex_Female,0.0,2776.0,18778.0,Train
0.239,3949.0,7137.0,0.6437849539960311,0.7196007259528131,0.1737198662678163,0.67958484098267,0.793874425727412,0.1289649415692821,sex_Female,0.0,2781.0,18783.0,Train
0.24,3936.0,7134.0,0.6444444444444445,0.7192982456140351,0.1731479852190744,0.6798170383076044,0.7941807044410414,0.1290083410565338,sex_Female,0.0,2784.0,18796.0,Train
0.241,3928.0,7133.0,0.6448784015911762,0.7191974188344424,0.1727960584198486,0.6800133466800133,0.794395099540582,0.1290008800778174,sex_Female,0.0,2785.0,18804.0,Train
0.242,3920.0,7132.0,0.6453130655085052,0.7190965920548498,0.1724441316206229,0.680209823557463,0.7946094946401225,0.128993425317159,sex_Female,0.0,2786.0,18812.0,Train
0.243,3908.0,7124.0,0.6457577955039884,0.7182899778181084,0.1719162414217842,0.6800954653937947,0.7947320061255743,0.1292441483948561,sex_Female,0.0,2794.0,18824.0,Train
0.244,3899.0,7121.0,0.6461887477313975,0.7179874974793305,0.1715203237726552,0.6801986818225236,0.794915773353752,0.1293111419325011,sex_Female,0.0,2797.0,18833.0,Train
0.245,3890.0,7114.0,0.6464921846601236,0.7172817100221819,0.1711244061235263,0.6800497084408756,0.7949770290964778,0.1295389448396932,sex_Female,0.0,2804.0,18842.0,Train
0.246,3877.0,7112.0,0.6471926471926472,0.7170800564629966,0.1705525250747844,0.6803462954991152,0.7953139356814701,0.129541572411246,sex_Female,0.0,2806.0,18855.0,Train
0.247,3875.0,7106.0,0.6471177488389036,0.7164750957854407,0.170464543374978,0.6800325374419828,0.7951914241960184,0.1297706400849139,sex_Female,0.0,2812.0,18857.0,Train
0.248,3868.0,7103.0,0.6474341445629387,0.7161726154466627,0.1701566074256554,0.6800708506869645,0.7953139356814701,0.1298491627842612,sex_Female,0.0,2815.0,18864.0,Train
0.249,3850.0,7094.0,0.6482090643274854,0.7152651744303287,0.1693647721273975,0.6800881986386732,0.7955895865237366,0.1301022758684235,sex_Female,0.0,2824.0,18882.0,Train
0.25,3841.0,7089.0,0.6485818847209515,0.7147610405323654,0.1689688544782685,0.680065234075211,0.7957120980091884,0.1302486187845304,sex_Female,0.0,2829.0,18891.0,Train
0.251,3831.0,7080.0,0.6488864448721474,0.7138535995160314,0.1685289459792363,0.6798214028517932,0.7957427258805513,0.1305487832926997,sex_Female,0.0,2838.0,18901.0,Train
0.252,3822.0,7078.0,0.6493577981651376,0.7136519459568461,0.1681330283301073,0.679988471515035,0.7959571209800919,0.1305747126436781,sex_Female,0.0,2840.0,18910.0,Train
0.253,3811.0,7070.0,0.6497564562080691,0.7128453317201049,0.1676491289811719,0.6798403769411991,0.7960490045941807,0.1308282419954982,sex_Female,0.0,2848.0,18921.0,Train
0.254,3804.0,7068.0,0.6501103752759382,0.7126436781609196,0.1673411930318493,0.6799422799422798,0.7962021439509954,0.1308660115713105,sex_Female,0.0,2850.0,18928.0,Train
0.255,3797.0,7066.0,0.6504648807879959,0.7124420246017342,0.1670332570825268,0.6800442712092777,0.7963552833078101,0.1309037499426263,sex_Female,0.0,2852.0,18935.0,Train
0.256,3781.0,7060.0,0.6512314362143714,0.7118370639241782,0.1663294034840753,0.6801869068837613,0.7966615620214396,0.1310468155348709,sex_Female,0.0,2858.0,18951.0,Train
0.257,3765.0,7058.0,0.6521297237364871,0.7116354103649929,0.1656255498856237,0.6805843498384841,0.7970903522205207,0.1310303752233472,sex_Female,0.0,2860.0,18967.0,Train
0.258,3759.0,7052.0,0.6522985847747664,0.711030449687437,0.1653616047862044,0.6803994403975107,0.7970903522205207,0.1312331150693713,sex_Female,0.0,2866.0,18973.0,Train
0.259,3754.0,7047.0,0.6524395889269512,0.7105263157894737,0.1651416505366883,0.6802451855784546,0.7970903522205207,0.1314018948235617,sex_Female,0.0,2871.0,18978.0,Train
0.26,3743.0,7042.0,0.6529439035697728,0.7100221818915103,0.1646577511877529,0.6802878809834324,0.7972741194486983,0.1315344157329064,sex_Female,0.0,2876.0,18989.0,Train
0.261,3735.0,7038.0,0.6532999164578112,0.7096188747731398,0.1643058243885272,0.6802957807742496,0.79739663093415,0.1316451067330986,sex_Female,0.0,2880.0,18997.0,Train
0.262,3730.0,7034.0,0.6534745447788926,0.7092155676547691,0.164085870139011,0.6802050091867324,0.797427258805513,0.1317737366352919,sex_Female,0.0,2884.0,19002.0,Train
0.263,3720.0,7031.0,0.6539856757510929,0.7089130873159911,0.1636459616399788,0.6803425419710677,0.7976416539050536,0.1318325037672953,sex_Female,0.0,2887.0,19012.0,Train
0.264,3714.0,7028.0,0.65425432880283,0.7086106069772131,0.1633820165405595,0.6803484995159729,0.7977335375191424,0.1319152820887347,sex_Female,0.0,2890.0,19018.0,Train
0.265,3701.0,7025.0,0.6549505873578221,0.7083081266384351,0.1628101354918177,0.6805851579151326,0.7980398162327719,0.1319558474730888,sex_Female,0.0,2893.0,19031.0,Train
0.266,3696.0,7019.0,0.6550629958002799,0.7077031659608792,0.1625901812423016,0.6803664033344642,0.7980091883614089,0.1321632094825621,sex_Female,0.0,2899.0,19036.0,Train
0.267,3693.0,7015.0,0.655117669032499,0.7072998588425086,0.1624582086925919,0.6802094443905751,0.7979785604900459,0.1323033451827545,sex_Female,0.0,2903.0,19039.0,Train
0.268,3676.0,7010.0,0.6559985027138312,0.7067957249445452,0.1617103642442372,0.6804503979809745,0.7983460949464012,0.1323984702240029,sex_Female,0.0,2908.0,19056.0,Train
